userid;register_time;country;;;;
61679;14/01/2017;MY;;;;
61689;23/05/2017;ID;;;;
61692;11/05/2017;VN;;;;
61694;16/05/2017;VN;;;;
61699;23/05/2017;SG;;;;
61702;09/02/2017;VN;;;;
61705;08/05/2017;MY;;;;
61710;29/03/2017;SG;;;;
61720;21/04/2017;TW;;;;
61726;20/02/2017;TW;;;;
61728;19/04/2017;PH;;;;
61732;14/01/2017;SG;;;;
61735;17/03/2017;VN;;;;
61738;18/03/2017;TW;;;;
61744;05/04/2017;ID;;;;
61745;04/03/2017;VN;;;;
61746;18/05/2017;VN;;;;
61756;26/04/2017;MY;;;;
61757;29/01/2017;TW;;;;
61759;31/01/2017;MY;;;;
61766;25/02/2017;TH;;;;
61774;29/03/2017;VN;;;;
61780;31/01/2017;MY;;;;
61784;01/06/2017;TH;;;;
61790;26/03/2017;SG;;;;
61795;05/04/2017;ID;;;;
61797;04/01/2017;VN;;;;
61800;30/05/2017;TW;;;;
61809;03/03/2017;TH;;;;
61810;24/03/2017;TW;;;;
61812;27/02/2017;ID;;;;
61820;25/02/2017;SG;;;;
61828;24/04/2017;ID;;;;
61831;13/03/2017;ID;;;;
61836;18/01/2017;VN;;;;
61839;14/02/2017;ID;;;;
61846;11/03/2017;ID;;;;
61851;10/02/2017;MY;;;;
61860;21/02/2017;VN;;;;
61870;10/02/2017;SG;;;;
61871;23/01/2017;PH;;;;
61874;21/05/2017;VN;;;;
61882;01/03/2017;MY;;;;
61888;23/05/2017;MY;;;;
61898;03/01/2017;MY;;;;
61905;06/02/2017;ID;;;;
61909;28/05/2017;SG;;;;
61916;18/01/2017;ID;;;;
61917;30/05/2017;MY;;;;
61923;06/05/2017;PH;;;;
61929;26/04/2017;PH;;;;
61936;25/05/2017;PH;;;;
61943;19/03/2017;TW;;;;
61949;09/04/2017;TH;;;;
61951;31/03/2017;TW;;;;
61952;20/02/2017;SG;;;;
61959;10/02/2017;ID;;;;
61969;25/01/2017;PH;;;;
61970;15/05/2017;PH;;;;
61980;16/04/2017;ID;;;;
61981;12/01/2017;TW;;;;
61985;18/02/2017;TW;;;;
61993;13/05/2017;TW;;;;
61996;04/03/2017;VN;;;;
61998;26/01/2017;PH;;;;
62001;18/02/2017;VN;;;;
62005;22/02/2017;MY;;;;
62006;16/04/2017;MY;;;;
62011;14/04/2017;TH;;;;
62020;24/03/2017;ID;;;;
62022;26/03/2017;TH;;;;
62028;13/03/2017;ID;;;;
62029;05/02/2017;MY;;;;
62032;21/03/2017;SG;;;;
62035;11/02/2017;VN;;;;
62036;05/05/2017;PH;;;;
62046;12/05/2017;MY;;;;
62052;04/04/2017;PH;;;;
62056;19/05/2017;PH;;;;
62061;11/03/2017;MY;;;;
62070;15/02/2017;ID;;;;
62074;11/03/2017;TW;;;;
62078;29/01/2017;PH;;;;
62086;16/05/2017;TW;;;;
62096;25/03/2017;ID;;;;
62102;30/05/2017;MY;;;;
62107;28/04/2017;TH;;;;
62112;15/02/2017;TW;;;;
62119;04/01/2017;SG;;;;
62124;04/01/2017;ID;;;;
62131;06/01/2017;PH;;;;
62137;27/04/2017;TW;;;;
62142;01/06/2017;SG;;;;
62151;03/03/2017;SG;;;;
62160;08/01/2017;VN;;;;
62163;20/05/2017;TH;;;;
62166;14/03/2017;ID;;;;
62170;30/01/2017;ID;;;;
62173;29/04/2017;ID;;;;
62180;21/04/2017;SG;;;;
62184;09/04/2017;SG;;;;
62193;08/04/2017;ID;;;;
62196;29/04/2017;TW;;;;
62205;13/04/2017;TW;;;;
62209;27/01/2017;SG;;;;
62218;21/02/2017;TW;;;;
62225;10/03/2017;TW;;;;
62229;04/03/2017;SG;;;;
62236;08/05/2017;VN;;;;
62238;07/03/2017;SG;;;;
62246;09/03/2017;TW;;;;
62252;10/02/2017;PH;;;;
62257;13/01/2017;TW;;;;
62266;07/03/2017;PH;;;;
62271;28/03/2017;PH;;;;
62272;21/05/2017;TH;;;;
62276;16/04/2017;ID;;;;
62281;10/04/2017;ID;;;;
62288;02/01/2017;TH;;;;
62291;12/01/2017;PH;;;;
62298;07/02/2017;VN;;;;
62299;10/04/2017;VN;;;;
62309;30/04/2017;VN;;;;
62318;31/05/2017;MY;;;;
62322;07/01/2017;TW;;;;
62330;01/02/2017;SG;;;;
62339;06/04/2017;VN;;;;
62345;10/01/2017;ID;;;;
62352;11/05/2017;PH;;;;
62359;11/02/2017;TH;;;;
62363;19/04/2017;MY;;;;
62372;20/03/2017;MY;;;;
62376;08/03/2017;PH;;;;
62382;15/04/2017;SG;;;;
62386;24/01/2017;ID;;;;
62389;29/05/2017;SG;;;;
62398;27/03/2017;VN;;;;
62406;01/06/2017;TH;;;;
62413;12/02/2017;VN;;;;
62423;09/02/2017;PH;;;;
62425;02/01/2017;SG;;;;
62435;02/01/2017;ID;;;;
62436;10/04/2017;TH;;;;
62439;03/05/2017;TW;;;;
62443;24/05/2017;VN;;;;
62451;26/03/2017;SG;;;;
62455;22/05/2017;TW;;;;
62465;01/06/2017;PH;;;;
62466;04/02/2017;TH;;;;
62468;17/03/2017;TW;;;;
62478;05/05/2017;ID;;;;
62482;16/04/2017;TW;;;;
62483;09/03/2017;TW;;;;
62484;01/04/2017;TW;;;;
62492;12/05/2017;MY;;;;
62499;07/03/2017;PH;;;;
62506;16/05/2017;PH;;;;
62508;10/03/2017;TH;;;;
62509;12/05/2017;SG;;;;
62518;20/01/2017;PH;;;;
62523;13/03/2017;PH;;;;
62525;21/04/2017;TH;;;;
62530;12/01/2017;ID;;;;
62538;12/05/2017;PH;;;;
62539;01/03/2017;VN;;;;
62545;01/02/2017;PH;;;;
62551;26/04/2017;SG;;;;
62555;17/04/2017;SG;;;;
62562;11/05/2017;TH;;;;
62572;28/01/2017;TW;;;;
62579;24/05/2017;VN;;;;
62580;07/02/2017;PH;;;;
62589;23/05/2017;PH;;;;
62599;25/01/2017;TW;;;;
62606;19/01/2017;ID;;;;
62616;25/01/2017;SG;;;;
62621;08/02/2017;ID;;;;
62622;17/04/2017;SG;;;;
62624;27/05/2017;MY;;;;
62626;20/01/2017;ID;;;;
62629;18/03/2017;SG;;;;
62638;21/01/2017;MY;;;;
62644;21/05/2017;MY;;;;
62651;29/03/2017;TW;;;;
62656;05/03/2017;MY;;;;
62666;10/03/2017;TW;;;;
62676;31/05/2017;MY;;;;
62685;13/01/2017;MY;;;;
62695;24/04/2017;VN;;;;
62698;31/05/2017;TH;;;;
62708;13/05/2017;SG;;;;
62711;19/03/2017;PH;;;;
62720;22/03/2017;PH;;;;
62728;18/05/2017;VN;;;;
62730;11/03/2017;TH;;;;
62737;27/05/2017;TH;;;;
62742;09/04/2017;TW;;;;
62750;14/05/2017;PH;;;;
62758;12/03/2017;SG;;;;
62764;21/03/2017;TW;;;;
62768;18/01/2017;TW;;;;
62778;19/04/2017;ID;;;;
62781;04/05/2017;VN;;;;
62791;03/02/2017;VN;;;;
62792;09/05/2017;SG;;;;
62794;12/01/2017;TH;;;;
62795;14/01/2017;MY;;;;
62804;15/01/2017;SG;;;;
62812;27/02/2017;VN;;;;
62817;22/05/2017;ID;;;;
62827;02/01/2017;TH;;;;
62837;21/05/2017;ID;;;;
62846;06/02/2017;PH;;;;
62852;10/03/2017;VN;;;;
62862;01/02/2017;TW;;;;
62869;23/02/2017;TH;;;;
62879;08/02/2017;TH;;;;
62883;27/02/2017;TW;;;;
62890;08/05/2017;PH;;;;
62893;12/02/2017;VN;;;;
62896;07/02/2017;SG;;;;
62900;27/03/2017;TH;;;;
62906;21/04/2017;MY;;;;
62912;31/03/2017;SG;;;;
62916;04/03/2017;MY;;;;
62917;08/01/2017;TH;;;;
62922;05/02/2017;TH;;;;
62924;04/02/2017;PH;;;;
62927;03/01/2017;VN;;;;
62930;06/03/2017;TH;;;;
62931;20/05/2017;SG;;;;
62938;01/06/2017;SG;;;;
62948;05/05/2017;ID;;;;
62955;30/04/2017;MY;;;;
62957;17/05/2017;PH;;;;
62960;03/01/2017;PH;;;;
62968;08/05/2017;TW;;;;
62977;05/04/2017;PH;;;;
62987;02/04/2017;TH;;;;
62993;02/03/2017;ID;;;;
62996;29/04/2017;TH;;;;
63002;12/04/2017;SG;;;;
63003;03/02/2017;TH;;;;
63009;26/03/2017;VN;;;;
63012;08/04/2017;MY;;;;
63022;01/05/2017;SG;;;;
63024;18/02/2017;TW;;;;
63025;21/03/2017;SG;;;;
63033;12/01/2017;SG;;;;
63043;07/03/2017;VN;;;;
63046;31/03/2017;TH;;;;
63053;07/03/2017;TH;;;;
63059;19/05/2017;TW;;;;
63062;08/03/2017;MY;;;;
63064;19/02/2017;ID;;;;
63074;07/03/2017;TW;;;;
63075;16/02/2017;SG;;;;
63077;04/02/2017;PH;;;;
63087;03/02/2017;MY;;;;
63095;25/02/2017;PH;;;;
63097;23/04/2017;VN;;;;
63103;12/04/2017;MY;;;;
63105;23/01/2017;MY;;;;
63113;20/05/2017;VN;;;;
63122;28/02/2017;TW;;;;
63132;17/03/2017;TW;;;;
63137;18/05/2017;VN;;;;
63143;18/01/2017;PH;;;;
63148;10/04/2017;TH;;;;
63155;22/03/2017;TH;;;;
63156;20/02/2017;MY;;;;
63163;28/05/2017;SG;;;;
63169;16/02/2017;TW;;;;
63179;01/04/2017;TW;;;;
63182;15/04/2017;ID;;;;
63186;04/01/2017;MY;;;;
63190;26/01/2017;PH;;;;
63191;13/02/2017;PH;;;;
63200;21/04/2017;MY;;;;
63207;19/05/2017;PH;;;;
63208;17/01/2017;ID;;;;
63216;16/04/2017;SG;;;;
63220;12/02/2017;VN;;;;
63225;17/02/2017;ID;;;;
63235;19/04/2017;MY;;;;
63239;06/04/2017;MY;;;;
63242;31/05/2017;TW;;;;
63246;05/03/2017;SG;;;;
63248;27/02/2017;ID;;;;
63252;27/04/2017;TH;;;;
63259;24/05/2017;ID;;;;
63260;23/03/2017;PH;;;;
63270;20/01/2017;MY;;;;
63278;15/04/2017;TW;;;;
63282;13/03/2017;TW;;;;
63287;13/01/2017;ID;;;;
63288;05/03/2017;TH;;;;
63295;24/05/2017;TW;;;;
63304;11/03/2017;MY;;;;
63309;12/04/2017;PH;;;;
63319;03/04/2017;TH;;;;
63324;17/01/2017;VN;;;;
63332;10/04/2017;ID;;;;
63340;26/01/2017;TW;;;;
63350;18/04/2017;PH;;;;
63353;05/03/2017;TW;;;;
63359;15/04/2017;TH;;;;
63361;18/05/2017;MY;;;;
63364;10/04/2017;ID;;;;
63369;23/04/2017;SG;;;;
63375;29/03/2017;TW;;;;
63378;29/01/2017;ID;;;;
63386;13/01/2017;PH;;;;
63388;23/01/2017;TH;;;;
63394;12/02/2017;SG;;;;
63398;19/01/2017;SG;;;;
63405;16/04/2017;SG;;;;
63409;22/01/2017;SG;;;;
63410;05/01/2017;PH;;;;
63414;28/02/2017;TW;;;;
63418;27/03/2017;SG;;;;
63419;09/03/2017;PH;;;;
63421;23/03/2017;VN;;;;
63425;03/02/2017;VN;;;;
63428;10/01/2017;VN;;;;
63437;28/01/2017;TW;;;;
63443;30/04/2017;TH;;;;
63452;15/03/2017;SG;;;;
63454;22/04/2017;TH;;;;
63456;29/03/2017;VN;;;;
63460;07/04/2017;PH;;;;
63465;19/04/2017;VN;;;;
63466;22/01/2017;TH;;;;
63471;23/03/2017;SG;;;;
63481;04/02/2017;MY;;;;
63485;03/04/2017;ID;;;;
63493;19/05/2017;SG;;;;
63494;22/01/2017;SG;;;;
63497;30/03/2017;SG;;;;
63501;17/03/2017;SG;;;;
63510;09/05/2017;SG;;;;
63516;19/01/2017;TW;;;;
63517;29/01/2017;PH;;;;
63525;20/04/2017;TH;;;;
63533;03/02/2017;PH;;;;
63534;11/01/2017;TW;;;;
63535;01/06/2017;ID;;;;
63543;13/02/2017;TW;;;;
63548;10/01/2017;PH;;;;
63554;20/04/2017;VN;;;;
63564;11/04/2017;MY;;;;
63566;28/03/2017;TH;;;;
63575;15/03/2017;TW;;;;
63580;19/03/2017;PH;;;;
63590;24/01/2017;MY;;;;
63597;07/05/2017;TW;;;;
63601;06/03/2017;PH;;;;
63609;17/02/2017;PH;;;;
63617;06/05/2017;SG;;;;
63625;05/02/2017;ID;;;;
63632;13/03/2017;SG;;;;
63640;31/01/2017;PH;;;;
63650;23/04/2017;ID;;;;
63658;12/05/2017;VN;;;;
63662;03/04/2017;TW;;;;
63665;18/05/2017;MY;;;;
63670;06/01/2017;ID;;;;
63674;09/04/2017;MY;;;;
63675;24/03/2017;TH;;;;
63677;11/01/2017;MY;;;;
63678;16/04/2017;MY;;;;
63683;23/02/2017;ID;;;;
63686;31/03/2017;PH;;;;
63693;22/01/2017;MY;;;;
63696;12/02/2017;VN;;;;
63697;15/04/2017;VN;;;;
63700;26/03/2017;TH;;;;
63709;03/05/2017;ID;;;;
63718;21/02/2017;MY;;;;
63720;04/04/2017;TH;;;;
63723;12/03/2017;MY;;;;
63731;06/05/2017;PH;;;;
63737;01/03/2017;VN;;;;
63741;01/06/2017;VN;;;;
63746;28/05/2017;TH;;;;
63754;24/05/2017;TW;;;;
63764;05/01/2017;SG;;;;
63769;10/02/2017;VN;;;;
63772;15/05/2017;TW;;;;
63775;05/04/2017;SG;;;;
63778;11/03/2017;TW;;;;
63787;10/02/2017;TW;;;;
63791;21/05/2017;MY;;;;
63796;17/02/2017;TH;;;;
63805;24/03/2017;TH;;;;
63811;29/03/2017;SG;;;;
63820;27/03/2017;TW;;;;
63826;18/03/2017;MY;;;;
63832;27/02/2017;SG;;;;
63833;18/05/2017;MY;;;;
63835;28/02/2017;MY;;;;
63843;30/04/2017;SG;;;;
63849;29/04/2017;TW;;;;
63856;05/02/2017;SG;;;;
63861;25/05/2017;TH;;;;
63871;09/05/2017;TW;;;;
63880;27/03/2017;PH;;;;
63890;10/02/2017;ID;;;;
63895;10/02/2017;PH;;;;
63901;22/04/2017;SG;;;;
63904;29/03/2017;SG;;;;
63914;31/03/2017;ID;;;;
63924;26/05/2017;ID;;;;
63925;12/03/2017;ID;;;;
63935;14/05/2017;SG;;;;
63942;13/03/2017;TH;;;;
63943;04/05/2017;MY;;;;
63951;28/04/2017;ID;;;;
63954;28/01/2017;VN;;;;
63955;04/03/2017;VN;;;;
63964;30/04/2017;MY;;;;
63966;14/03/2017;PH;;;;
63967;05/05/2017;ID;;;;
63974;14/04/2017;ID;;;;
63981;31/05/2017;MY;;;;
63990;12/02/2017;ID;;;;
63995;18/05/2017;ID;;;;
64005;10/04/2017;ID;;;;
64011;01/04/2017;ID;;;;
64012;07/05/2017;PH;;;;
64020;22/05/2017;VN;;;;
64023;08/04/2017;SG;;;;
64027;22/05/2017;TH;;;;
64036;28/04/2017;MY;;;;
64037;21/04/2017;SG;;;;
64042;13/04/2017;MY;;;;
64050;06/04/2017;PH;;;;
64059;04/01/2017;MY;;;;
64063;12/01/2017;TH;;;;
64073;08/02/2017;TH;;;;
64082;26/02/2017;PH;;;;
64088;06/02/2017;ID;;;;
64094;22/01/2017;ID;;;;
64100;11/04/2017;SG;;;;
64105;16/05/2017;VN;;;;
64112;01/01/2017;TH;;;;
64118;12/05/2017;MY;;;;
64124;27/04/2017;MY;;;;
64133;14/05/2017;PH;;;;
64136;03/01/2017;TH;;;;
64140;09/01/2017;TH;;;;
64146;28/05/2017;TW;;;;
64155;08/02/2017;VN;;;;
64156;12/02/2017;TH;;;;
64166;17/05/2017;VN;;;;
64167;26/04/2017;TH;;;;
64174;12/03/2017;PH;;;;
64177;30/05/2017;PH;;;;
64180;26/05/2017;PH;;;;
64186;12/01/2017;SG;;;;
64190;31/01/2017;MY;;;;
64194;22/02/2017;TW;;;;
64203;11/01/2017;ID;;;;
64213;05/02/2017;VN;;;;
64219;22/05/2017;MY;;;;
64222;07/02/2017;MY;;;;
64228;01/01/2017;SG;;;;
64229;12/05/2017;PH;;;;
64235;07/03/2017;MY;;;;
64239;04/03/2017;TW;;;;
64245;15/04/2017;TW;;;;
64253;15/01/2017;MY;;;;
64257;10/04/2017;MY;;;;
64263;29/05/2017;ID;;;;
64269;20/02/2017;SG;;;;
64276;12/02/2017;TH;;;;
64283;14/03/2017;TW;;;;
64285;22/03/2017;SG;;;;
64292;09/04/2017;SG;;;;
64298;21/03/2017;ID;;;;
64299;28/01/2017;VN;;;;
64303;21/02/2017;ID;;;;
64312;23/03/2017;MY;;;;
64322;16/02/2017;TH;;;;
64331;16/05/2017;ID;;;;
64333;01/01/2017;TH;;;;
64336;22/05/2017;VN;;;;
64340;03/03/2017;VN;;;;
64342;21/05/2017;MY;;;;
64345;30/05/2017;TW;;;;
64348;22/05/2017;SG;;;;
64354;16/01/2017;ID;;;;
64357;06/05/2017;ID;;;;
64365;22/02/2017;MY;;;;
64369;04/01/2017;MY;;;;
64371;08/04/2017;MY;;;;
64374;21/01/2017;VN;;;;
64382;21/02/2017;TH;;;;
64387;06/05/2017;MY;;;;
64394;01/03/2017;TW;;;;
64397;05/01/2017;VN;;;;
64405;21/01/2017;PH;;;;
64412;01/02/2017;VN;;;;
64415;26/03/2017;TW;;;;
64425;16/03/2017;SG;;;;
64426;27/03/2017;TW;;;;
64432;20/05/2017;TW;;;;
64433;04/01/2017;VN;;;;
64434;09/04/2017;SG;;;;
64437;25/01/2017;MY;;;;
64445;06/01/2017;TH;;;;
64454;06/01/2017;ID;;;;
64461;10/03/2017;SG;;;;
64469;22/01/2017;SG;;;;
64477;13/01/2017;PH;;;;
64486;09/03/2017;MY;;;;
64496;13/05/2017;ID;;;;
64497;08/01/2017;ID;;;;
64501;12/01/2017;TH;;;;
64511;16/05/2017;TW;;;;
64516;01/02/2017;SG;;;;
64518;04/02/2017;MY;;;;
64521;18/03/2017;MY;;;;
64529;06/01/2017;TH;;;;
64539;03/02/2017;MY;;;;
64545;07/03/2017;TH;;;;
64550;14/04/2017;TW;;;;
64551;10/05/2017;TW;;;;
64553;01/01/2017;TW;;;;
64555;29/05/2017;PH;;;;
64562;21/04/2017;SG;;;;
64572;07/04/2017;ID;;;;
64575;26/02/2017;TH;;;;
64582;31/03/2017;MY;;;;
64592;01/01/2017;TW;;;;
64597;28/02/2017;TW;;;;
64604;24/05/2017;SG;;;;
64609;11/01/2017;VN;;;;
64615;11/04/2017;TW;;;;
64616;04/01/2017;TW;;;;
64622;21/01/2017;ID;;;;
64631;07/01/2017;VN;;;;
64634;01/01/2017;PH;;;;
64639;20/05/2017;ID;;;;
64643;17/03/2017;TW;;;;
64652;14/03/2017;TW;;;;
64662;02/02/2017;SG;;;;
64664;02/05/2017;TW;;;;
64666;15/05/2017;VN;;;;
64674;08/01/2017;SG;;;;
64679;06/03/2017;TH;;;;
64680;07/02/2017;TW;;;;
64682;27/02/2017;SG;;;;
64683;22/02/2017;TW;;;;
64692;16/01/2017;SG;;;;
64694;01/04/2017;MY;;;;
64700;25/04/2017;MY;;;;
64703;22/02/2017;SG;;;;
64711;08/03/2017;VN;;;;
64717;18/03/2017;VN;;;;
64725;30/01/2017;MY;;;;
64726;13/01/2017;TW;;;;
64728;19/02/2017;MY;;;;
64737;09/03/2017;VN;;;;
64739;18/05/2017;SG;;;;
64741;24/04/2017;TH;;;;
64749;07/05/2017;SG;;;;
64750;20/03/2017;ID;;;;
64757;25/01/2017;TH;;;;
64764;03/02/2017;PH;;;;
64774;14/04/2017;TW;;;;
64778;20/04/2017;TH;;;;
64781;09/01/2017;ID;;;;
64787;10/04/2017;VN;;;;
64790;17/03/2017;TW;;;;
64798;16/04/2017;TW;;;;
64808;19/04/2017;ID;;;;
64816;17/01/2017;MY;;;;
64823;08/01/2017;TH;;;;
64826;06/05/2017;SG;;;;
64834;09/01/2017;TH;;;;
64839;27/05/2017;MY;;;;
64841;03/02/2017;TH;;;;
64848;09/02/2017;VN;;;;
64858;24/04/2017;TH;;;;
64867;24/05/2017;MY;;;;
64871;22/05/2017;PH;;;;
64877;09/03/2017;PH;;;;
64878;24/02/2017;TW;;;;
64884;18/01/2017;PH;;;;
64885;02/05/2017;PH;;;;
64891;23/05/2017;ID;;;;
64897;20/05/2017;ID;;;;
64901;26/01/2017;TH;;;;
64905;18/03/2017;MY;;;;
64910;12/02/2017;TH;;;;
64911;19/05/2017;TH;;;;
64919;23/02/2017;ID;;;;
64928;01/02/2017;TW;;;;
64933;29/01/2017;TH;;;;
64935;03/02/2017;SG;;;;
64936;01/01/2017;MY;;;;
64944;06/02/2017;TW;;;;
64953;21/05/2017;VN;;;;
64960;23/03/2017;MY;;;;
64962;31/01/2017;VN;;;;
64970;27/04/2017;ID;;;;
64976;16/04/2017;MY;;;;
64977;05/02/2017;TH;;;;
64979;08/05/2017;TH;;;;
64987;12/04/2017;TW;;;;
64989;18/04/2017;ID;;;;
64995;15/04/2017;VN;;;;
64998;30/01/2017;ID;;;;
65001;09/04/2017;ID;;;;
65004;13/05/2017;MY;;;;
65008;24/02/2017;TH;;;;
65018;28/02/2017;ID;;;;
65023;18/01/2017;TW;;;;
65033;23/03/2017;SG;;;;
65038;30/05/2017;TH;;;;
65042;27/03/2017;MY;;;;
65051;12/02/2017;SG;;;;
65054;01/04/2017;TW;;;;
65058;05/03/2017;MY;;;;
65060;04/04/2017;PH;;;;
65065;22/05/2017;TW;;;;
65072;23/01/2017;VN;;;;
65080;11/02/2017;ID;;;;
65083;17/02/2017;PH;;;;
65093;14/05/2017;SG;;;;
65095;13/03/2017;MY;;;;
65102;17/04/2017;PH;;;;
65105;29/01/2017;ID;;;;
65113;12/01/2017;MY;;;;
65117;20/03/2017;VN;;;;
65120;30/01/2017;VN;;;;
65129;25/01/2017;TW;;;;
65136;23/03/2017;TH;;;;
65140;25/02/2017;SG;;;;
65142;10/03/2017;TW;;;;
65143;22/01/2017;TH;;;;
65147;05/04/2017;TH;;;;
65153;27/05/2017;TW;;;;
65158;02/02/2017;PH;;;;
65159;21/02/2017;TW;;;;
65162;19/02/2017;ID;;;;
65163;03/04/2017;MY;;;;
65170;18/02/2017;ID;;;;
65180;09/03/2017;SG;;;;
65189;01/04/2017;ID;;;;
65195;11/01/2017;VN;;;;
65202;30/05/2017;SG;;;;
65210;29/03/2017;MY;;;;
65218;28/02/2017;ID;;;;
65224;20/01/2017;TW;;;;
65233;03/04/2017;TW;;;;
65241;07/03/2017;SG;;;;
65248;29/05/2017;TW;;;;
65249;07/04/2017;TH;;;;
65257;05/03/2017;TH;;;;
65266;17/01/2017;MY;;;;
65274;04/05/2017;MY;;;;
65281;17/01/2017;PH;;;;
65282;07/05/2017;MY;;;;
65284;20/05/2017;VN;;;;
65289;03/04/2017;TH;;;;
65292;20/03/2017;VN;;;;
65300;25/03/2017;MY;;;;
65303;02/03/2017;TW;;;;
65310;27/04/2017;TH;;;;
65314;07/01/2017;TH;;;;
65316;23/02/2017;TW;;;;
65322;09/03/2017;VN;;;;
65327;18/03/2017;SG;;;;
65333;26/01/2017;TW;;;;
65341;19/02/2017;ID;;;;
65350;11/03/2017;ID;;;;
65358;13/02/2017;MY;;;;
65359;04/04/2017;TW;;;;
65367;26/02/2017;PH;;;;
65370;20/04/2017;MY;;;;
65377;11/03/2017;TH;;;;
65383;01/03/2017;VN;;;;
65392;14/03/2017;MY;;;;
65396;10/03/2017;TW;;;;
65400;04/01/2017;VN;;;;
65410;28/05/2017;VN;;;;
65414;23/05/2017;ID;;;;
65423;27/01/2017;SG;;;;
65428;10/03/2017;SG;;;;
65437;10/03/2017;MY;;;;
65444;05/04/2017;SG;;;;
65446;02/05/2017;TH;;;;
65447;22/05/2017;MY;;;;
65451;24/03/2017;SG;;;;
65456;28/04/2017;VN;;;;
65465;15/04/2017;PH;;;;
65470;09/02/2017;PH;;;;
65471;22/02/2017;PH;;;;
65480;03/03/2017;MY;;;;
65483;19/04/2017;ID;;;;
65485;10/02/2017;PH;;;;
65492;30/04/2017;VN;;;;
65494;10/05/2017;PH;;;;
65499;05/05/2017;VN;;;;
65504;29/05/2017;ID;;;;
65510;24/01/2017;ID;;;;
65520;17/01/2017;VN;;;;
65527;07/02/2017;TW;;;;
65536;06/03/2017;ID;;;;
65538;24/01/2017;TW;;;;
65543;14/04/2017;SG;;;;
65550;30/01/2017;PH;;;;
65553;23/05/2017;MY;;;;
65555;08/02/2017;TH;;;;
65565;07/03/2017;PH;;;;
65569;16/04/2017;PH;;;;
65576;06/04/2017;MY;;;;
65577;27/02/2017;TH;;;;
65581;24/03/2017;ID;;;;
65588;06/02/2017;MY;;;;
65590;27/05/2017;TH;;;;
65593;30/04/2017;SG;;;;
65602;05/04/2017;MY;;;;
65604;30/03/2017;PH;;;;
65609;19/01/2017;MY;;;;
65615;28/01/2017;MY;;;;
65620;17/01/2017;VN;;;;
65627;19/02/2017;MY;;;;
65629;26/05/2017;PH;;;;
65631;10/02/2017;VN;;;;
65633;28/05/2017;SG;;;;
65637;02/05/2017;VN;;;;
65645;24/01/2017;TW;;;;
65646;01/03/2017;MY;;;;
65648;13/03/2017;VN;;;;
65650;07/05/2017;ID;;;;
65660;29/03/2017;VN;;;;
65670;26/03/2017;TH;;;;
65671;27/03/2017;TH;;;;
65681;02/01/2017;TW;;;;
65683;11/04/2017;SG;;;;
65690;20/01/2017;MY;;;;
65697;03/01/2017;VN;;;;
65707;22/01/2017;ID;;;;
65709;28/01/2017;ID;;;;
65711;18/05/2017;MY;;;;
65719;16/05/2017;MY;;;;
65720;17/01/2017;SG;;;;
65722;16/01/2017;PH;;;;
65727;30/04/2017;MY;;;;
65732;31/01/2017;TH;;;;
65736;20/01/2017;PH;;;;
65741;28/03/2017;TW;;;;
65744;02/04/2017;TH;;;;
65752;13/02/2017;SG;;;;
65758;20/03/2017;PH;;;;
65760;28/03/2017;SG;;;;
65770;11/01/2017;TH;;;;
65777;13/04/2017;MY;;;;
65787;04/05/2017;MY;;;;
65789;24/01/2017;ID;;;;
65791;28/01/2017;TH;;;;
65793;07/01/2017;SG;;;;
65803;30/03/2017;TH;;;;
65807;25/04/2017;ID;;;;
65808;24/01/2017;VN;;;;
65813;12/01/2017;SG;;;;
65814;05/01/2017;TW;;;;
65817;10/04/2017;VN;;;;
65827;12/01/2017;TH;;;;
65836;13/05/2017;SG;;;;
65845;10/04/2017;PH;;;;
65852;05/05/2017;VN;;;;
65856;24/04/2017;ID;;;;
65859;29/01/2017;TH;;;;
65863;06/05/2017;TH;;;;
65866;24/01/2017;PH;;;;
65873;13/03/2017;TW;;;;
65883;19/03/2017;SG;;;;
65887;10/02/2017;TH;;;;
65892;01/06/2017;SG;;;;
65900;21/01/2017;PH;;;;
65903;22/05/2017;PH;;;;
65910;23/02/2017;VN;;;;
65913;16/01/2017;TW;;;;
65922;22/05/2017;TW;;;;
65928;26/02/2017;TH;;;;
65933;17/04/2017;TW;;;;
65937;18/05/2017;TW;;;;
65939;17/01/2017;VN;;;;
65947;13/02/2017;SG;;;;
65957;24/05/2017;PH;;;;
65963;20/03/2017;PH;;;;
65967;13/05/2017;SG;;;;
65969;24/01/2017;TW;;;;
65971;08/05/2017;SG;;;;
65980;21/04/2017;SG;;;;
65989;17/02/2017;TW;;;;
65992;08/04/2017;PH;;;;
65993;03/04/2017;ID;;;;
66002;19/03/2017;VN;;;;
66009;03/02/2017;TH;;;;
66018;17/02/2017;TH;;;;
66021;06/05/2017;ID;;;;
66022;15/02/2017;ID;;;;
66023;03/01/2017;TW;;;;
66029;23/02/2017;TH;;;;
66039;04/05/2017;TH;;;;
66048;30/05/2017;PH;;;;
66055;24/02/2017;TH;;;;
66056;10/03/2017;VN;;;;
66061;24/02/2017;ID;;;;
66071;26/02/2017;MY;;;;
66075;05/03/2017;VN;;;;
66076;12/05/2017;TW;;;;
66079;05/05/2017;VN;;;;
66086;10/01/2017;ID;;;;
66095;29/05/2017;SG;;;;
66096;25/02/2017;TW;;;;
66103;23/02/2017;TH;;;;
